,lat,lon,spatial_ref,amplitude,lst_morning,lst_evening,_sumsum,building_area,_ndvisum,ndvi_area,geometry
6694,49.09424048365685,2.140821776368762,0,15.556098004343687,34.83707365520246,19.28097565085875,20.0,2000,3635.0,363500,"POLYGON ((2.145813175922771 49.08927907665631, 2.145813175922771 49.09920189065738, 2.135830376814753 49.09920189065738, 2.135830376814753 49.08927907665631, 2.145813175922771 49.08927907665631))"
6695,49.09424048365685,2.150804575476781,0,15.133443348425738,34.721346660243796,19.58790331181808,1.0,100,5495.0,549500,"POLYGON ((2.15579597503079 49.08927907665631, 2.15579597503079 49.09920189065738, 2.145813175922771 49.09920189065738, 2.145813175922771 49.08927907665631, 2.15579597503079 49.08927907665631))"
6696,49.09424048365685,2.1607873745847996,0,14.643583928414978,34.48840211639549,19.84481818798048,16.0,1600,4991.0,499100,"POLYGON ((2.165778774138809 49.08927907665631, 2.165778774138809 49.09920189065738, 2.15579597503079 49.09920189065738, 2.15579597503079 49.08927907665631, 2.165778774138809 49.08927907665631))"
6697,49.09424048365685,2.170770173692818,0,14.118273424966867,34.25414705357491,20.135873628608067,32.0,3200,4339.0,433900,"POLYGON ((2.175761573246827 49.08927907665631, 2.175761573246827 49.09920189065738, 2.165778774138809 49.09920189065738, 2.165778774138809 49.08927907665631, 2.175761573246827 49.08927907665631))"
6698,49.09424048365685,2.180752972800837,0,14.388362420324427,34.42699302712447,20.038630606799984,5.0,500,4722.0,472200,"POLYGON ((2.185744372354846 49.08927907665631, 2.185744372354846 49.09920189065738, 2.175761573246827 49.09920189065738, 2.175761573246827 49.08927907665631, 2.185744372354846 49.08927907665631))"
6699,49.09424048365685,2.1907357719088556,0,12.727541473285203,33.164137513875176,20.436596040590018,33.0,3300,5607.0,560700,"POLYGON ((2.195727171462865 49.08927907665631, 2.195727171462865 49.09920189065738, 2.185744372354846 49.09920189065738, 2.185744372354846 49.08927907665631, 2.195727171462865 49.08927907665631))"
6700,49.09424048365685,2.2007185710168744,0,11.328963651669493,31.998753573895158,20.66978992222562,151.0,15100,7243.0,724300,"POLYGON ((2.205709970570884 49.08927907665631, 2.205709970570884 49.09920189065738, 2.195727171462865 49.09920189065738, 2.195727171462865 49.08927907665631, 2.205709970570884 49.08927907665631))"
6701,49.09424048365685,2.210701370124893,0,10.805099153766218,31.580678514072645,20.775579360306438,83.0,8300,7160.0,716000,"POLYGON ((2.215692769678903 49.08927907665631, 2.215692769678903 49.09920189065738, 2.205709970570884 49.09920189065738, 2.205709970570884 49.08927907665631, 2.215692769678903 49.08927907665631))"
6702,49.09424048365685,2.220684169232912,0,10.167891647379417,31.14909693740117,20.981205290021762,1.0,100,8012.0,801200,"POLYGON ((2.225675568786921 49.08927907665631, 2.225675568786921 49.09920189065738, 2.215692769678903 49.09920189065738, 2.215692769678903 49.08927907665631, 2.225675568786921 49.08927907665631))"
6703,49.09424048365685,2.230666968340931,0,9.319473972189575,30.78943419777221,21.46996022558261,0.0,0,8041.0,804100,"POLYGON ((2.23565836789494 49.08927907665631, 2.23565836789494 49.09920189065738, 2.225675568786921 49.09920189065738, 2.225675568786921 49.08927907665631, 2.23565836789494 49.08927907665631))"
